NFE,Elapsed Time,GenerationalDistance,Hypervolume,ITE,InvertedGenerationalDistance
7200,0.31255195900000005,9.106630497434818E-4,0.20849230922357317,72,0.004321395825329268
7300,0.31786626300000004,8.507935167868731E-4,0.2082668477419486,73,0.004648948349631855
7400,0.323132941,8.609064054938592E-4,0.20839389038458134,74,0.0045044012989687255
7500,0.32858932900000004,8.642681044437056E-4,0.20853898369186988,75,0.004423198734955437
7600,0.333742239,8.926592128775178E-4,0.20861549067941912,76,0.004357249405715834
7700,0.339228364,8.511694353763766E-4,0.20870796537396974,77,0.00428720286126279
7800,0.344739768,8.318900657629259E-4,0.2085583566416067,78,0.004585732381775904
7900,0.35007075000000004,8.708442232593282E-4,0.20879467367773216,79,0.004536750503515223
8000,0.355605229,8.865548654404676E-4,0.20889518457118364,80,0.0043277480272329244
8100,0.36099582500000005,9.220969661584403E-4,0.20910238173247625,81,0.00405467183966441
8200,0.366394706,8.66573258061726E-4,0.20913239523174787,82,0.0040390126777141355
8300,0.37164633900000005,8.560828809010253E-4,0.209150023176428,83,0.004267129204751865
8400,0.37688902,9.423948634175068E-4,0.20902335660539426,84,0.004251342247078691
8500,0.382145226,9.753619943250948E-4,0.20902632986585654,85,0.004412443199182939
8600,0.38749414400000004,8.655920260984167E-4,0.20931009903063474,86,0.004281587609737928
8700,0.392822594,8.546775092527735E-4,0.20934511813447362,87,0.004195241507639696
8800,0.39791441400000005,8.385868901660894E-4,0.20946844212123422,88,0.004030026743521595
8900,0.40346342700000004,8.466240626314787E-4,0.20943485809316081,89,0.0038854500868640094
9000,0.40928582100000005,8.951935098453032E-4,0.2094885473329386,90,0.003835905386343772
9100,0.41467463600000004,9.126651443227599E-4,0.20954910041910133,91,0.003783817094260615
9200,0.42004682600000004,9.326606599688604E-4,0.2095244697621332,92,0.003923139603152534
9300,0.425465729,9.498972008088669E-4,0.20962480991229537,93,0.0039060026841120418
9400,0.431708696,0.0010012749344424944,0.20941541963551905,94,0.004143955702174475
9500,0.43774675100000005,0.001025700630474906,0.20933965937007756,95,0.004084678238075331
9600,0.44324340700000003,9.954020826189482E-4,0.20945090613774578,96,0.003935057943589579
9700,0.44886019400000005,9.194902113003269E-4,0.20940613254977913,97,0.0040868165053911465
9800,0.45419065700000005,8.878349856591419E-4,0.2094803233566692,98,0.004159144385093714
9900,0.459655358,8.705107237142747E-4,0.20957554331720218,99,0.00436872887668709
10000,0.46537084,8.981741167811635E-4,0.20955527305442004,100,0.004256581383459367
